"date","day","year","temp","window_temp"
2005-01-01,1,2005,NA,NA
2005-01-02,2,2005,NA,NA
2005-01-03,3,2005,NA,NA
2005-01-04,4,2005,NA,NA
2005-01-05,5,2005,NA,NA
2005-01-06,6,2005,NA,NA
2005-01-07,7,2005,NA,NA
2005-01-08,8,2005,NA,NA
2005-01-09,9,2005,NA,NA
2005-01-10,10,2005,NA,NA
2005-01-11,11,2005,NA,NA
2005-01-12,12,2005,NA,NA
2005-01-13,13,2005,NA,NA
2005-01-14,14,2005,NA,NA
2005-01-15,15,2005,NA,NA
2005-01-16,16,2005,NA,NA
2005-01-17,17,2005,NA,NA
2005-01-18,18,2005,NA,NA
2005-01-19,19,2005,NA,NA
2005-01-20,20,2005,NA,NA
2005-01-21,21,2005,NA,NA
2005-01-22,22,2005,NA,NA
2005-01-23,23,2005,NA,NA
2005-01-24,24,2005,NA,NA
2005-01-25,25,2005,NA,NA
2005-01-26,26,2005,NA,NA
2005-01-27,27,2005,NA,NA
2005-01-28,28,2005,NA,NA
2005-01-29,29,2005,NA,NA
2005-01-30,30,2005,NA,NA
2005-01-31,31,2005,NA,NA
2005-02-01,1,2005,NA,NA
2005-02-02,2,2005,NA,NA
2005-02-03,3,2005,NA,NA
2005-02-04,4,2005,NA,NA
2005-02-05,5,2005,NA,NA
2005-02-06,6,2005,NA,NA
2005-02-07,7,2005,NA,NA
2005-02-08,8,2005,NA,NA
2005-02-09,9,2005,NA,NA
2005-02-10,10,2005,NA,NA
2005-02-11,11,2005,NA,NA
2005-02-12,12,2005,NA,NA
2005-02-13,13,2005,NA,NA
2005-02-14,14,2005,NA,NA
2005-02-15,15,2005,NA,NA
2005-02-16,16,2005,NA,NA
2005-02-17,17,2005,NA,NA
2005-02-18,18,2005,NA,NA
2005-02-19,19,2005,NA,NA
2005-02-20,20,2005,NA,NA
2005-02-21,21,2005,NA,NA
2005-02-22,22,2005,NA,NA
2005-02-23,23,2005,NA,NA
2005-02-24,24,2005,NA,NA
2005-02-25,25,2005,NA,NA
2005-02-26,26,2005,NA,NA
2005-02-27,27,2005,NA,NA
2005-02-28,28,2005,NA,NA
2005-03-01,1,2005,NA,NA
2005-03-02,2,2005,NA,NA
2005-03-03,3,2005,NA,NA
2005-03-04,4,2005,NA,NA
2005-03-05,5,2005,NA,NA
2005-03-06,6,2005,NA,NA
2005-03-07,7,2005,NA,NA
2005-03-08,8,2005,NA,NA
2005-03-09,9,2005,NA,NA
2005-03-10,10,2005,NA,NA
2005-03-11,11,2005,NA,NA
2005-03-12,12,2005,NA,NA
2005-03-13,13,2005,NA,NA
2005-03-14,14,2005,NA,NA
2005-03-15,15,2005,NA,NA
2005-03-16,16,2005,NA,NA
2005-03-17,17,2005,10.417,5.697
2005-03-18,18,2005,4.171,4.12925
2005-03-19,19,2005,4.1,4.1375
2005-03-20,20,2005,4.1,4.1875
2005-03-21,21,2005,4.146,4.26675
2005-03-22,22,2005,4.204,4.349
2005-03-23,23,2005,4.3,4.424
2005-03-24,24,2005,4.417,4.49075
2005-03-25,25,2005,4.475,4.55525
2005-03-26,26,2005,4.504,4.60525
2005-03-27,27,2005,4.567,4.6825
2005-03-28,28,2005,4.675,4.7585
2005-03-29,29,2005,4.675,4.819
2005-03-30,30,2005,4.813,4.895
2005-03-31,31,2005,4.871,4.94625
2005-04-01,1,2005,4.917,4.99
2005-04-02,2,2005,4.979,5.02525
2005-04-03,3,2005,5.018,5.0795
2005-04-04,4,2005,5.046,5.14275
2005-04-05,5,2005,5.058,5.22075
2005-04-06,6,2005,5.196,5.327
2005-04-07,7,2005,5.271,5.44375
2005-04-08,8,2005,5.358,5.6135
2005-04-09,9,2005,5.483,5.801
2005-04-10,10,2005,5.663,5.971
2005-04-11,11,2005,5.95,6.11575
2005-04-12,12,2005,6.108,6.1585
2005-04-13,13,2005,6.163,6.1565
2005-04-14,14,2005,6.242,6.169
2005-04-15,15,2005,6.121,6.17825
2005-04-16,16,2005,6.1,6.25125
2005-04-17,17,2005,6.213,6.3585
2005-04-18,18,2005,6.279,6.50725
2005-04-19,19,2005,6.413,6.71575
2005-04-20,20,2005,6.529,6.923
2005-04-21,21,2005,6.808,7.17825
2005-04-22,22,2005,7.113,7.47325
2005-04-23,23,2005,7.242,7.75325
2005-04-24,24,2005,7.55,8.08225
2005-04-25,25,2005,7.988,8.3655
2005-04-26,26,2005,8.233,8.53625
2005-04-27,27,2005,8.558,8.6885
2005-04-28,28,2005,8.683,8.79025
2005-04-29,29,2005,8.671,8.8415
2005-04-30,30,2005,8.842,8.92275
2005-05-01,1,2005,8.965,8.9925
2005-05-02,2,2005,8.888,9.05325
2005-05-03,3,2005,8.996,9.126
2005-05-04,4,2005,9.121,9.253
2005-05-05,5,2005,9.208,9.3935
2005-05-06,6,2005,9.179,9.479
2005-05-07,7,2005,9.504,9.6
2005-05-08,8,2005,9.683,9.60825
2005-05-09,9,2005,9.55,9.58225
2005-05-10,10,2005,9.663,9.6875
2005-05-11,11,2005,9.537,9.85
2005-05-12,12,2005,9.579,10.071
2005-05-13,13,2005,9.971,10.322
2005-05-14,14,2005,10.313,10.50325
2005-05-15,15,2005,10.421,10.60425
2005-05-16,16,2005,10.583,10.66575
2005-05-17,17,2005,10.696,10.7075
2005-05-18,18,2005,10.717,10.693
2005-05-19,19,2005,10.667,10.69825
2005-05-20,20,2005,10.75,10.73775
2005-05-21,21,2005,10.638,10.85225
2005-05-22,22,2005,10.738,11.096
2005-05-23,23,2005,10.825,11.31675
2005-05-24,24,2005,11.208,11.54175
2005-05-25,25,2005,11.613,11.71475
2005-05-26,26,2005,11.621,11.894
2005-05-27,27,2005,11.725,12.1795
2005-05-28,28,2005,11.9,12.54
2005-05-29,29,2005,12.33,12.91375
2005-05-30,30,2005,12.763,13.15325
2005-05-31,31,2005,13.167,13.27075
2005-06-01,1,2005,13.395,13.2655
2005-06-02,2,2005,13.288,13.2625
2005-06-03,3,2005,13.233,13.2895
2005-06-04,4,2005,13.146,13.30525
2005-06-05,5,2005,13.383,13.272
2005-06-06,6,2005,13.396,13.13575
2005-06-07,7,2005,13.296,13.0045
2005-06-08,8,2005,13.013,12.98375
2005-06-09,9,2005,12.838,13.1795
2005-06-10,10,2005,12.871,13.395
2005-06-11,11,2005,13.213,13.647
2005-06-12,12,2005,13.796,13.8375
2005-06-13,13,2005,13.7,13.84175
2005-06-14,14,2005,13.879,13.87925
2005-06-15,15,2005,13.975,13.92825
2005-06-16,16,2005,13.813,13.96375
2005-06-17,17,2005,13.85,14.122
2005-06-18,18,2005,14.075,14.3865
2005-06-19,19,2005,14.117,14.596
2005-06-20,20,2005,14.446,14.797
2005-06-21,21,2005,14.908,14.95
2005-06-22,22,2005,14.913,15.00625
2005-06-23,23,2005,14.921,15.09675
2005-06-24,24,2005,15.058,15.15925
2005-06-25,25,2005,15.133,15.1865
2005-06-26,26,2005,15.275,15.23025
2005-06-27,27,2005,15.171,15.21975
2005-06-28,28,2005,15.167,15.329
2005-06-29,29,2005,15.308,15.511
2005-06-30,30,2005,15.233,15.66525
2005-07-01,1,2005,15.608,15.905
2005-07-02,2,2005,15.895,16.0905
2005-07-03,3,2005,15.925,16.27
2005-07-04,4,2005,16.192,16.3595
2005-07-05,5,2005,16.35,16.26475
2005-07-06,6,2005,16.613,16.14925
2005-07-07,7,2005,16.283,16.0605
2005-07-08,8,2005,15.813,16.00425
2005-07-09,9,2005,15.888,16.08225
2005-07-10,10,2005,16.258,16.2155
2005-07-11,11,2005,16.058,16.27925
2005-07-12,12,2005,16.125,16.446
2005-07-13,13,2005,16.421,16.62425
2005-07-14,14,2005,16.513,16.7305
2005-07-15,15,2005,16.725,16.8315
2005-07-16,16,2005,16.838,16.95975
2005-07-17,17,2005,16.846,17.10975
2005-07-18,18,2005,16.917,17.22325
2005-07-19,19,2005,17.238,17.3305
2005-07-20,20,2005,17.438,17.42925
2005-07-21,21,2005,17.3,17.45525
2005-07-22,22,2005,17.346,17.50425
2005-07-23,23,2005,17.633,17.6115
2005-07-24,24,2005,17.542,17.68875
2005-07-25,25,2005,17.496,17.7845
2005-07-26,26,2005,17.775,17.8835
2005-07-27,27,2005,17.942,17.91375
2005-07-28,28,2005,17.925,17.95425
2005-07-29,29,2005,17.892,18.0585
2005-07-30,30,2005,17.896,18.20425
2005-07-31,31,2005,18.104,18.347
2005-08-01,1,2005,18.342,18.40125
2005-08-02,2,2005,18.475,18.424
2005-08-03,3,2005,18.467,18.48975
2005-08-04,4,2005,18.321,18.55325
2005-08-05,5,2005,18.433,18.6355
2005-08-06,6,2005,18.738,18.72925
2005-08-07,7,2005,18.721,18.81775
2005-08-08,8,2005,18.65,18.94375
2005-08-09,9,2005,18.808,19.1
2005-08-10,10,2005,19.092,19.21875
2005-08-11,11,2005,19.225,19.28225
2005-08-12,12,2005,19.275,19.326
2005-08-13,13,2005,19.283,19.3635
2005-08-14,14,2005,19.346,19.375
2005-08-15,15,2005,19.4,19.326
2005-08-16,16,2005,19.425,19.29475
2005-08-17,17,2005,19.329,19.24575
2005-08-18,18,2005,19.15,19.32075
2005-08-19,19,2005,19.275,19.44375
2005-08-20,20,2005,19.229,19.45825
2005-08-21,21,2005,19.629,19.475
2005-08-22,22,2005,19.642,19.4095
2005-08-23,23,2005,19.333,19.35625
2005-08-24,24,2005,19.296,19.40625
2005-08-25,25,2005,19.367,19.4645
2005-08-26,26,2005,19.429,19.502
2005-08-27,27,2005,19.533,19.4605
2005-08-28,28,2005,19.529,19.39175
2005-08-29,29,2005,19.517,19.371
2005-08-30,30,2005,19.263,19.38025
2005-08-31,31,2005,19.258,19.47075
2005-09-01,1,2005,19.446,19.55525
2005-09-02,2,2005,19.554,19.57925
2005-09-03,3,2005,19.625,19.54175
2005-09-04,4,2005,19.596,19.45425
2005-09-05,5,2005,19.542,19.3855
2005-09-06,6,2005,19.404,19.31675
2005-09-07,7,2005,19.275,19.247
2005-09-08,8,2005,19.321,19.16575
2005-09-09,9,2005,19.267,19.06675
2005-09-10,10,2005,19.125,18.9875
2005-09-11,11,2005,18.95,18.927
2005-09-12,12,2005,18.925,18.89475
2005-09-13,13,2005,18.95,18.88225
2005-09-14,14,2005,18.883,18.86775
2005-09-15,15,2005,18.821,18.8565
2005-09-16,16,2005,18.875,18.87725
2005-09-17,17,2005,18.892,18.85325
2005-09-18,18,2005,18.838,18.8403333333333
2005-09-19,19,2005,18.904,18.8415
2005-09-20,20,2005,18.779,18.779
2005-09-21,21,2005,NA,NA
2005-09-22,22,2005,NA,NA
2005-09-23,23,2005,NA,NA
2005-09-24,24,2005,NA,NA
2005-09-25,25,2005,NA,NA
2005-09-26,26,2005,NA,NA
2005-09-27,27,2005,NA,NA
2005-09-28,28,2005,NA,NA
2005-09-29,29,2005,NA,NA
2005-09-30,30,2005,NA,NA
2005-10-01,1,2005,NA,NA
2005-10-02,2,2005,NA,NA
2005-10-03,3,2005,NA,NA
2005-10-04,4,2005,NA,NA
2005-10-05,5,2005,NA,NA
2005-10-06,6,2005,NA,NA
2005-10-07,7,2005,NA,NA
2005-10-08,8,2005,NA,NA
2005-10-09,9,2005,NA,NA
2005-10-10,10,2005,NA,NA
2005-10-11,11,2005,NA,NA
2005-10-12,12,2005,17.713,17.072
2005-10-13,13,2005,16.879,16.8385
2005-10-14,14,2005,16.875,16.80725
2005-10-15,15,2005,16.821,16.75925
2005-10-16,16,2005,16.779,16.69775
2005-10-17,17,2005,16.754,16.63825
2005-10-18,18,2005,16.683,16.57375
2005-10-19,19,2005,16.575,16.50825
2005-10-20,20,2005,16.541,16.4415
2005-10-21,21,2005,16.496,16.35825
2005-10-22,22,2005,16.421,16.3123333333333
2005-10-23,23,2005,16.308,16.258
2005-10-24,24,2005,16.208,16.208
2005-10-25,25,2005,NA,NA
2005-10-26,26,2005,NA,NA
2005-10-27,27,2005,NA,NA
2005-10-28,28,2005,NA,NA
2005-10-29,29,2005,NA,NA
2005-10-30,30,2005,NA,NA
2005-10-31,31,2005,NA,NA
2005-11-01,1,2005,NA,NA
2005-11-02,2,2005,NA,NA
2005-11-03,3,2005,NA,NA
2005-11-04,4,2005,NA,NA
2005-11-05,5,2005,NA,NA
2005-11-06,6,2005,NA,NA
2005-11-07,7,2005,NA,NA
2005-11-08,8,2005,NA,NA
2005-11-09,9,2005,NA,NA
2005-11-10,10,2005,NA,NA
2005-11-11,11,2005,NA,NA
2005-11-12,12,2005,NA,NA
2005-11-13,13,2005,NA,NA
2005-11-14,14,2005,NA,NA
2005-11-15,15,2005,NA,NA
2005-11-16,16,2005,NA,NA
2005-11-17,17,2005,NA,NA
2005-11-18,18,2005,NA,NA
2005-11-19,19,2005,NA,NA
2005-11-20,20,2005,NA,NA
2005-11-21,21,2005,NA,NA
2005-11-22,22,2005,NA,NA
2005-11-23,23,2005,NA,NA
2005-11-24,24,2005,NA,NA
2005-11-25,25,2005,NA,NA
2005-11-26,26,2005,NA,NA
2005-11-27,27,2005,NA,NA
2005-11-28,28,2005,NA,NA
2005-11-29,29,2005,NA,NA
2005-11-30,30,2005,NA,NA
2005-12-01,1,2005,NA,NA
2005-12-02,2,2005,NA,NA
2005-12-03,3,2005,NA,NA
2005-12-04,4,2005,NA,NA
2005-12-05,5,2005,NA,NA
2005-12-06,6,2005,NA,NA
2005-12-07,7,2005,NA,NA
2005-12-08,8,2005,NA,NA
2005-12-09,9,2005,NA,NA
2005-12-10,10,2005,NA,NA
2005-12-11,11,2005,NA,NA
2005-12-12,12,2005,NA,NA
2005-12-13,13,2005,NA,NA
2005-12-14,14,2005,NA,NA
2005-12-15,15,2005,NA,NA
2005-12-16,16,2005,NA,NA
2005-12-17,17,2005,NA,NA
2005-12-18,18,2005,NA,NA
2005-12-19,19,2005,NA,NA
2005-12-20,20,2005,NA,NA
2005-12-21,21,2005,NA,NA
2005-12-22,22,2005,NA,NA
2005-12-23,23,2005,NA,NA
2005-12-24,24,2005,NA,NA
2005-12-25,25,2005,NA,NA
2005-12-26,26,2005,NA,NA
2005-12-27,27,2005,NA,NA
2005-12-28,28,2005,NA,NA
2005-12-29,29,2005,NA,NA
2005-12-30,30,2005,NA,NA
2005-12-31,31,2005,NA,NA
2006-01-01,1,2006,NA,NA
2006-01-02,2,2006,NA,NA
2006-01-03,3,2006,NA,NA
2006-01-04,4,2006,NA,NA
2006-01-05,5,2006,NA,NA
2006-01-06,6,2006,NA,NA
2006-01-07,7,2006,NA,NA
2006-01-08,8,2006,NA,NA
2006-01-09,9,2006,NA,NA
2006-01-10,10,2006,NA,NA
2006-01-11,11,2006,NA,NA
2006-01-12,12,2006,NA,NA
2006-01-13,13,2006,NA,NA
2006-01-14,14,2006,NA,NA
2006-01-15,15,2006,NA,NA
2006-01-16,16,2006,NA,NA
2006-01-17,17,2006,NA,NA
2006-01-18,18,2006,NA,NA
2006-01-19,19,2006,NA,NA
2006-01-20,20,2006,NA,NA
2006-01-21,21,2006,NA,NA
2006-01-22,22,2006,NA,NA
2006-01-23,23,2006,NA,NA
2006-01-24,24,2006,NA,NA
2006-01-25,25,2006,NA,NA
2006-01-26,26,2006,NA,NA
2006-01-27,27,2006,NA,NA
2006-01-28,28,2006,NA,NA
2006-01-29,29,2006,NA,NA
2006-01-30,30,2006,NA,NA
2006-01-31,31,2006,NA,NA
2006-02-01,1,2006,NA,NA
2006-02-02,2,2006,NA,NA
2006-02-03,3,2006,NA,NA
2006-02-04,4,2006,NA,NA
2006-02-05,5,2006,NA,NA
2006-02-06,6,2006,NA,NA
2006-02-07,7,2006,NA,NA
2006-02-08,8,2006,NA,NA
2006-02-09,9,2006,NA,NA
2006-02-10,10,2006,NA,NA
2006-02-11,11,2006,NA,NA
2006-02-12,12,2006,NA,NA
2006-02-13,13,2006,NA,NA
2006-02-14,14,2006,NA,NA
2006-02-15,15,2006,NA,NA
2006-02-16,16,2006,NA,NA
2006-02-17,17,2006,NA,NA
2006-02-18,18,2006,NA,NA
2006-02-19,19,2006,NA,NA
2006-02-20,20,2006,NA,NA
2006-02-21,21,2006,NA,NA
2006-02-22,22,2006,NA,NA
2006-02-23,23,2006,NA,NA
2006-02-24,24,2006,NA,NA
2006-02-25,25,2006,NA,NA
2006-02-26,26,2006,NA,NA
2006-02-27,27,2006,NA,NA
2006-02-28,28,2006,NA,NA
2006-03-01,1,2006,NA,NA
2006-03-02,2,2006,NA,NA
2006-03-03,3,2006,NA,NA
2006-03-04,4,2006,NA,NA
2006-03-05,5,2006,NA,NA
2006-03-06,6,2006,NA,NA
2006-03-07,7,2006,NA,NA
2006-03-08,8,2006,NA,NA
2006-03-09,9,2006,NA,NA
2006-03-10,10,2006,NA,NA
2006-03-11,11,2006,NA,NA
2006-03-12,12,2006,NA,NA
2006-03-13,13,2006,NA,NA
2006-03-14,14,2006,NA,NA
2006-03-15,15,2006,NA,NA
2006-03-16,16,2006,NA,NA
2006-03-17,17,2006,NA,NA
2006-03-18,18,2006,NA,NA
2006-03-19,19,2006,NA,NA
2006-03-20,20,2006,NA,NA
2006-03-21,21,2006,NA,NA
2006-03-22,22,2006,NA,NA
2006-03-23,23,2006,NA,NA
2006-03-24,24,2006,NA,NA
2006-03-25,25,2006,NA,NA
2006-03-26,26,2006,NA,NA
2006-03-27,27,2006,NA,NA
2006-03-28,28,2006,NA,NA
2006-03-29,29,2006,NA,NA
2006-03-30,30,2006,NA,NA
2006-03-31,31,2006,NA,NA
2006-04-01,1,2006,NA,NA
2006-04-02,2,2006,NA,NA
2006-04-03,3,2006,NA,NA
2006-04-04,4,2006,NA,NA
2006-04-05,5,2006,NA,NA
2006-04-06,6,2006,NA,NA
2006-04-07,7,2006,NA,NA
2006-04-08,8,2006,NA,NA
2006-04-09,9,2006,NA,NA
2006-04-10,10,2006,NA,NA
2006-04-11,11,2006,NA,NA
2006-04-12,12,2006,11.938,6.958
2006-04-13,13,2006,5.248,5.334
2006-04-14,14,2006,5.3,5.41475
2006-04-15,15,2006,5.346,5.55275
2006-04-16,16,2006,5.442,5.74125
2006-04-17,17,2006,5.571,5.98075
2006-04-18,18,2006,5.852,6.25675
2006-04-19,19,2006,6.1,6.501
2006-04-20,20,2006,6.4,6.7405
2006-04-21,21,2006,6.675,6.9635
2006-04-22,22,2006,6.829,7.15525
2006-04-23,23,2006,7.058,7.3365
2006-04-24,24,2006,7.292,7.519
2006-04-25,25,2006,7.442,7.72425
2006-04-26,26,2006,7.554,7.947
2006-04-27,27,2006,7.788,8.19075
2006-04-28,28,2006,8.113,8.40425
2006-04-29,29,2006,8.333,8.5385
2006-04-30,30,2006,8.529,8.62825
2006-05-01,1,2006,8.642,8.70225
2006-05-02,2,2006,8.65,8.75525
2006-05-03,3,2006,8.692,8.81775
2006-05-04,4,2006,8.825,8.86975
2006-05-05,5,2006,8.854,8.94575
2006-05-06,6,2006,8.9,9.0615
2006-05-07,7,2006,8.9,9.174
2006-05-08,8,2006,9.129,9.30725
2006-05-09,9,2006,9.317,9.4
2006-05-10,10,2006,9.35,9.474
2006-05-11,11,2006,9.433,9.61875
2006-05-12,12,2006,9.5,9.8345
2006-05-13,13,2006,9.613,10.1615
2006-05-14,14,2006,9.929,10.5385
2006-05-15,15,2006,10.296,10.89175
2006-05-16,16,2006,10.808,11.2135
2006-05-17,17,2006,11.121,11.44375
2006-05-18,18,2006,11.342,11.55825
2006-05-19,19,2006,11.583,11.56225
2006-05-20,20,2006,11.729,11.43425
2006-05-21,21,2006,11.579,11.2895
2006-05-22,22,2006,11.358,11.20625
2006-05-23,23,2006,11.071,11.19175
2006-05-24,24,2006,11.15,11.273
2006-05-25,25,2006,11.246,11.35225
2006-05-26,26,2006,11.3,11.47525
2006-05-27,27,2006,11.396,11.67425
2006-05-28,28,2006,11.467,11.917
2006-05-29,29,2006,11.738,12.18575
2006-05-30,30,2006,12.096,12.40025
2006-05-31,31,2006,12.367,12.5065
2006-06-01,1,2006,12.542,12.5815
2006-06-02,2,2006,12.596,12.63775
2006-06-03,3,2006,12.521,12.696
2006-06-04,4,2006,12.667,12.86275
2006-06-05,5,2006,12.767,13.05025
2006-06-06,6,2006,12.829,13.2345
2006-06-07,7,2006,13.188,13.38975
2006-06-08,8,2006,13.417,13.426
2006-06-09,9,2006,13.504,13.38325
2006-06-10,10,2006,13.45,13.30825
2006-06-11,11,2006,13.333,13.25725
2006-06-12,12,2006,13.246,13.2595
2006-06-13,13,2006,13.204,13.349
2006-06-14,14,2006,13.246,13.4335
2006-06-15,15,2006,13.342,13.5095
2006-06-16,16,2006,13.604,13.5855
2006-06-17,17,2006,13.542,13.619
2006-06-18,18,2006,13.55,13.6835
2006-06-19,19,2006,13.646,13.8285
2006-06-20,20,2006,13.738,13.9515
2006-06-21,21,2006,13.8,14.091
2006-06-22,22,2006,14.13,14.31275
2006-06-23,23,2006,14.138,14.48025
2006-06-24,24,2006,14.296,14.72175
2006-06-25,25,2006,14.687,15.005
2006-06-26,26,2006,14.8,15.227
2006-06-27,27,2006,15.104,15.428
2006-06-28,28,2006,15.429,15.63025
2006-06-29,29,2006,15.575,15.78125
2006-06-30,30,2006,15.604,15.92775
2006-07-01,1,2006,15.913,16.1435
2006-07-02,2,2006,16.033,16.3715
2006-07-03,3,2006,16.161,16.57275
2006-07-04,4,2006,16.467,16.65325
2006-07-05,5,2006,16.825,16.626
2006-07-06,6,2006,16.838,16.54675
2006-07-07,7,2006,16.483,16.531
2006-07-08,8,2006,16.358,16.62175
2006-07-09,9,2006,16.508,16.753
2006-07-10,10,2006,16.775,16.874
2006-07-11,11,2006,16.846,16.9105
2006-07-12,12,2006,16.883,16.9335
2006-07-13,13,2006,16.992,16.9835
2006-07-14,14,2006,16.921,17.05225
2006-07-15,15,2006,16.938,17.149
2006-07-16,16,2006,17.083,17.224
2006-07-17,17,2006,17.267,17.22925
2006-07-18,18,2006,17.308,17.21875
2006-07-19,19,2006,17.238,17.27
2006-07-20,20,2006,17.104,17.36775
2006-07-21,21,2006,17.225,17.6125
2006-07-22,22,2006,17.513,17.9125
2006-07-23,23,2006,17.629,18.178
2006-07-24,24,2006,18.083,18.44775
2006-07-25,25,2006,18.425,18.62275
2006-07-26,26,2006,18.575,18.69575
2006-07-27,27,2006,18.708,18.71975
2006-07-28,28,2006,18.783,18.68975
2006-07-29,29,2006,18.717,18.6335
2006-07-30,30,2006,18.671,18.60325
2006-07-31,31,2006,18.588,18.61475
2006-08-01,1,2006,18.558,18.6365
2006-08-02,2,2006,18.596,18.6605
2006-08-03,3,2006,18.717,18.65725
2006-08-04,4,2006,18.675,18.703
2006-08-05,5,2006,18.654,18.79775
2006-08-06,6,2006,18.583,18.903
2006-08-07,7,2006,18.9,19.024
2006-08-08,8,2006,19.054,19.03125
2006-08-09,9,2006,19.075,18.999
2006-08-10,10,2006,19.067,19.00625
2006-08-11,11,2006,18.929,19.0915
2006-08-12,12,2006,18.925,19.253
2006-08-13,13,2006,19.104,19.4395
2006-08-14,14,2006,19.408,19.58325
2006-08-15,15,2006,19.575,19.61875
2006-08-16,16,2006,19.671,19.575
2006-08-17,17,2006,19.679,19.51675
2006-08-18,18,2006,19.55,19.497
2006-08-19,19,2006,19.4,19.5355
2006-08-20,20,2006,19.438,19.63125
2006-08-21,21,2006,19.6,19.70825
2006-08-22,22,2006,19.704,19.77075
2006-08-23,23,2006,19.783,19.81875
2006-08-24,24,2006,19.746,19.85325
2006-08-25,25,2006,19.85,19.9335
2006-08-26,26,2006,19.896,19.96175
2006-08-27,27,2006,19.921,19.944
2006-08-28,28,2006,20.067,19.8315
2006-08-29,29,2006,19.963,19.672
2006-08-30,30,2006,19.825,19.5395
2006-08-31,31,2006,19.471,19.477
2006-09-01,1,2006,19.429,19.54375
2006-09-02,2,2006,19.433,19.649
2006-09-03,3,2006,19.575,19.769
2006-09-04,4,2006,19.738,19.82525
2006-09-05,5,2006,19.85,19.86375
2006-09-06,6,2006,19.913,19.897
2006-09-07,7,2006,19.8,19.89475
2006-09-08,8,2006,19.892,19.9135
2006-09-09,9,2006,19.983,19.904
2006-09-10,10,2006,19.904,19.85825
2006-09-11,11,2006,19.875,19.727
2006-09-12,12,2006,19.854,19.53025
2006-09-13,13,2006,19.8,19.299
2006-09-14,14,2006,19.379,19.025
2006-09-15,15,2006,19.088,18.85
2006-09-16,16,2006,18.929,18.6895
2006-09-17,17,2006,18.704,18.5645
2006-09-18,18,2006,18.679,18.46975
2006-09-19,19,2006,18.446,18.375
2006-09-20,20,2006,18.429,18.3125
2006-09-21,21,2006,18.325,18.248
2006-09-22,22,2006,18.3,18.21375
2006-09-23,23,2006,18.196,18.21375
2006-09-24,24,2006,18.171,18.2555
2006-09-25,25,2006,18.188,18.319
2006-09-26,26,2006,18.3,18.3626666666667
2006-09-27,27,2006,18.363,18.394
2006-09-28,28,2006,18.425,18.425
2006-09-29,29,2006,NA,NA
2006-09-30,30,2006,NA,NA
2006-10-01,1,2006,NA,NA
2006-10-02,2,2006,NA,NA
2006-10-03,3,2006,NA,NA
2006-10-04,4,2006,NA,NA
2006-10-05,5,2006,NA,NA
2006-10-06,6,2006,NA,NA
2006-10-07,7,2006,NA,NA
2006-10-08,8,2006,NA,NA
2006-10-09,9,2006,NA,NA
2006-10-10,10,2006,NA,NA
2006-10-11,11,2006,NA,NA
2006-10-12,12,2006,NA,NA
2006-10-13,13,2006,NA,NA
2006-10-14,14,2006,NA,NA
2006-10-15,15,2006,NA,NA
2006-10-16,16,2006,NA,NA
2006-10-17,17,2006,NA,NA
2006-10-18,18,2006,NA,NA
2006-10-19,19,2006,NA,NA
2006-10-20,20,2006,NA,NA
2006-10-21,21,2006,NA,NA
2006-10-22,22,2006,NA,NA
2006-10-23,23,2006,NA,NA
2006-10-24,24,2006,NA,NA
2006-10-25,25,2006,NA,NA
2006-10-26,26,2006,NA,NA
2006-10-27,27,2006,NA,NA
2006-10-28,28,2006,NA,NA
2006-10-29,29,2006,NA,NA
2006-10-30,30,2006,NA,NA
2006-10-31,31,2006,NA,NA
2006-11-01,1,2006,NA,NA
2006-11-02,2,2006,NA,NA
2006-11-03,3,2006,NA,NA
2006-11-04,4,2006,NA,NA
2006-11-05,5,2006,NA,NA
2006-11-06,6,2006,NA,NA
2006-11-07,7,2006,NA,NA
2006-11-08,8,2006,NA,NA
2006-11-09,9,2006,NA,NA
2006-11-10,10,2006,NA,NA
2006-11-11,11,2006,NA,NA
2006-11-12,12,2006,NA,NA
2006-11-13,13,2006,NA,NA
2006-11-14,14,2006,NA,NA
2006-11-15,15,2006,NA,NA
2006-11-16,16,2006,NA,NA
2006-11-17,17,2006,NA,NA
2006-11-18,18,2006,NA,NA
2006-11-19,19,2006,NA,NA
2006-11-20,20,2006,NA,NA
2006-11-21,21,2006,NA,NA
2006-11-22,22,2006,NA,NA
2006-11-23,23,2006,NA,NA
2006-11-24,24,2006,NA,NA
2006-11-25,25,2006,NA,NA
2006-11-26,26,2006,NA,NA
2006-11-27,27,2006,NA,NA
2006-11-28,28,2006,NA,NA
2006-11-29,29,2006,NA,NA
2006-11-30,30,2006,NA,NA
2006-12-01,1,2006,NA,NA
2006-12-02,2,2006,NA,NA
2006-12-03,3,2006,NA,NA
2006-12-04,4,2006,NA,NA
2006-12-05,5,2006,NA,NA
2006-12-06,6,2006,NA,NA
2006-12-07,7,2006,NA,NA
2006-12-08,8,2006,NA,NA
2006-12-09,9,2006,NA,NA
2006-12-10,10,2006,NA,NA
2006-12-11,11,2006,NA,NA
2006-12-12,12,2006,NA,NA
2006-12-13,13,2006,NA,NA
2006-12-14,14,2006,NA,NA
2006-12-15,15,2006,NA,NA
2006-12-16,16,2006,NA,NA
2006-12-17,17,2006,NA,NA
2006-12-18,18,2006,NA,NA
2006-12-19,19,2006,NA,NA
2006-12-20,20,2006,NA,NA
2006-12-21,21,2006,NA,NA
